follower_id,followee_id,created_at
1577,4489,2021-12-31 07:55:32
4176,1885,2022-08-28 02:49:55
3074,3751,2016-05-29 10:56:29
2199,2755,2023-10-04 20:29:57
2478,1682,2020-02-15 07:30:46
3756,721,2024-08-10 09:47:01
120,1409,2022-01-05 09:53:03
1980,4361,2021-04-27 15:06:30
4060,4118,2024-12-18 00:44:54
2010,4501,2022-10-31 04:37:04
2576,1836,2023-08-20 11:01:31
1844,3420,2021-01-08 04:37:00
987,1948,2015-05-04 04:34:53
459,4713,2022-01-07 22:04:46
4200,992,2022-08-24 13:37:05
1778,2267,2023-04-26 03:15:16
4526,3145,2023-07-17 10:54:24
2925,3842,2024-04-23 14:25:00
3275,4326,2016-02-07 04:57:40
981,1065,2016-11-28 23:34:40
2998,4467,2024-12-01 16:43:41
1020,734,2020-08-08 20:39:20
3363,2664,2022-07-04 23:08:25
1613,1417,2024-01-07 03:04:42
1217,2945,2022-12-07 15:22:48
3022,1357,2022-01-08 21:55:18
4333,1472,2022-07-19 08:07:44
221,855,2022-12-13 00:48:34
2144,3220,2017-03-25 15:40:31
4816,4558,2022-08-10 23:53:13
171,350,2020-07-26 04:47:51
2160,3254,2023-03-09 04:59:53
3523,3389,2022-03-30 06:31:24
2501,4862,2021-02-20 13:12:04
2222,2,2015-07-23 13:27:25
2320,921,2017-06-28 11:17:42
597,1165,2023-07-18 00:47:51
2271,786,2022-09-12 05:07:06
1670,2594,2023-01-15 05:55:40
2098,3156,2021-03-14 10:45:14
3931,2599,2023-12-23 03:31:34
2431,3976,2022-03-12 02:37:30
791,1406,2020-07-16 17:15:28
3759,4687,2019-11-26 01:17:39
2621,3460,2024-04-18 16:56:26
3239,4172,2023-07-01 07:08:27
2367,2865,2024-08-17 22:23:41
4410,2394,2024-05-17 10:56:26
4052,893,2021-06-03 23:25:09
3638,1996,2018-12-20 09:48:32
3736,2835,2023-06-26 18:28:58
1275,3152,2014-11-17 05:58:59
4083,882,2018-09-20 13:05:37
2901,1758,2022-05-24 07:28:13
4094,2585,2024-12-03 21:43:18
1894,1987,2017-06-26 01:33:20
2406,4380,2024-09-20 22:23:21
1997,3843,2022-10-11 11:19:17
3725,1589,2015-03-08 00:23:56
410,3085,2024-01-24 22:46:18
5000,273,2020-08-13 13:20:30
2974,2851,2023-09-13 11:45:26
3815,3932,2024-01-08 10:15:29
99,1677,2022-05-19 00:11:20
2451,4290,2014-12-01 18:18:30
4289,152,2022-09-11 18:42:43
3175,3226,2021-04-13 00:00:05
2829,3578,2022-06-29 18:26:25
876,3625,2018-12-07 09:22:32
3236,1561,2018-01-21 07:49:14
4966,644,2020-10-03 11:14:11
3905,4793,2016-08-22 04:16:36
100,568,2022-04-11 04:12:29
1408,1734,2020-09-11 22:24:15
637,2587,2024-02-10 11:27:20
4258,4486,2024-05-18 11:54:01
2034,755,2021-07-26 00:24:42
437,891,2024-07-04 02:50:49
4310,121,2014-03-21 13:15:13
912,739,2019-07-22 21:11:07
1008,3341,2020-01-25 03:24:05
1634,3617,2022-01-22 05:08:53
2840,3676,2021-04-23 05:03:56
119,3836,2023-04-26 00:41:09
751,3038,2022-04-14 08:26:36
2542,15,2023-03-16 01:29:34
3871,4051,2021-03-11 03:11:24
1970,145,2021-10-11 07:29:20
4827,1608,2019-05-05 22:06:45
1306,498,2018-01-28 00:04:01
4961,1549,2024-01-21 21:51:43
2562,987,2017-10-16 03:27:04
1831,1535,2021-12-22 06:33:17
3821,3317,2024-10-21 07:39:15
4009,4128,2024-10-14 00:40:14
2822,2845,2024-04-30 14:39:55
896,3489,2019-08-08 00:38:56
2599,4779,2023-12-10 20:10:49
2927,4306,2017-09-13 13:19:36
3896,248,2023-08-07 08:15:34
3930,3641,2023-05-16 13:33:48
3596,3788,2020-11-17 16:25:58
4185,3294,2024-12-29 23:07:12
2783,2486,2020-05-12 21:37:23
2046,3891,2023-12-27 05:08:07
2920,4212,2024-03-23 16:42:45
2480,419,2024-12-13 16:18:01
3718,670,2024-12-25 12:06:19
1977,1008,2018-06-28 02:56:27
3298,4305,2021-03-10 22:39:08
4517,4994,2024-04-22 23:59:30
1169,1847,2021-08-30 07:40:45
3082,1632,2020-02-14 18:58:16
4002,4134,2018-05-09 10:10:54
4707,467,2022-05-19 23:13:29
2389,710,2015-07-20 20:42:50
1094,278,2021-06-12 14:20:20
515,728,2023-10-01 02:05:21
3532,2786,2015-03-06 00:15:15
2766,3397,2021-06-15 17:03:38
4103,1539,2022-03-07 08:24:14
1530,1064,2018-08-10 05:36:10
258,2049,2016-12-18 21:41:18
2149,3601,2020-03-13 00:56:33
2274,207,2024-11-15 16:14:19
1745,4045,2019-11-21 02:22:09
2889,1761,2021-03-16 03:46:23
2897,583,2020-01-02 09:54:25
4710,1046,2024-02-21 07:46:38
4475,2287,2022-12-19 03:38:26
564,3981,2022-01-18 20:23:30
2516,2247,2023-09-05 11:36:12
131,2655,2014-08-15 15:22:40
100,429,2023-12-05 06:02:33
3901,3794,2020-08-13 08:48:16
3821,4194,2020-01-23 17:02:40
609,4380,2020-11-27 15:59:47
1347,660,2023-04-25 16:10:24
409,3955,2024-08-25 03:36:05
2458,3140,2018-10-14 02:15:41
1689,1994,2020-11-21 08:26:34
268,2330,2021-09-16 22:48:46
4921,1290,2023-07-14 23:35:29
776,447,2019-05-15 10:31:24
1755,909,2024-03-16 07:47:09
266,1055,2016-02-28 20:41:03
363,502,2023-11-30 02:23:43
4575,3906,2018-11-07 14:18:40
3156,50,2023-08-06 20:21:06
2345,1936,2018-01-01 19:02:54
3572,133,2021-04-09 13:51:21
2749,927,2022-09-28 07:50:40
263,1675,2024-05-13 20:33:56
280,382,2019-02-11 15:04:06
2372,1233,2017-08-25 10:44:01
591,4693,2023-11-05 22:24:34
3646,1757,2024-10-03 19:05:11
2035,4790,2019-04-24 12:51:38
914,1233,2018-09-02 06:55:21
1117,267,2022-05-28 00:47:13
4397,4025,2021-08-21 18:07:01
3304,4477,2019-08-14 09:55:04
2284,3182,2022-11-05 04:58:51
1007,1059,2021-04-15 14:46:28
1633,4395,2015-04-18 12:49:06
4822,306,2021-12-24 05:48:53
4703,3679,2018-07-08 20:53:30
688,3648,2021-07-08 14:23:56
2349,1312,2014-08-05 01:40:58
4591,457,2020-07-17 10:40:08
2760,2384,2024-01-09 09:16:57
3473,1711,2023-06-10 09:52:13
2292,2761,2019-03-07 14:46:37
1143,116,2022-07-15 18:07:44
3290,1599,2019-07-20 05:05:29
3393,3976,2023-05-29 20:15:10
2935,4461,2020-03-15 16:18:32
629,709,2014-11-19 10:56:14
4580,3576,2017-12-26 00:35:12
2896,3297,2024-04-18 22:16:01
559,2068,2022-03-02 12:12:45
2745,4853,2023-01-06 21:22:35
3526,1429,2021-02-16 12:00:19
960,4587,2021-11-10 16:32:55
3643,1980,2024-02-18 05:18:50
2901,2339,2017-09-29 08:27:10
628,3883,2018-10-01 00:10:39
4318,944,2020-10-27 00:41:53
1010,4791,2019-05-20 15:46:42
1498,2969,2017-05-03 16:48:03
54,2522,2020-05-14 07:36:45
4119,210,2023-07-31 16:40:49
4359,3455,2015-10-12 16:45:50
99,3100,2023-08-09 01:21:36
1306,1851,2020-07-17 03:39:28
4547,2066,2018-09-20 09:32:50
2794,4825,2024-12-13 10:50:54
4709,4435,2021-02-14 12:59:12
1359,693,2023-05-30 20:22:45
503,4003,2022-04-20 20:54:54
4293,3292,2022-12-13 07:26:47
4571,4933,2021-03-25 23:15:35
879,645,2023-04-26 23:15:47
4361,4975,2022-07-07 17:12:54
2299,2963,2023-05-02 18:06:39
2663,1004,2021-01-13 16:36:21
1380,3936,2024-07-30 10:57:20
2506,1544,2024-07-01 08:49:31
1832,1790,2014-09-07 22:01:33
2648,2387,2024-02-06 03:57:18
2636,2532,2022-01-13 04:46:42
2551,2478,2023-05-12 06:59:45
1183,783,2023-08-23 05:58:39
2682,4806,2022-05-20 20:03:13
1758,629,2019-09-26 15:54:15
343,4339,2024-02-01 04:43:57
4942,3200,2019-04-16 11:27:35
4950,3479,2021-09-05 15:43:55
3717,3606,2024-03-13 22:48:34
150,4084,2024-03-29 16:26:58
375,3438,2021-12-15 12:49:37
361,3862,2022-07-07 03:40:15
2387,1790,2018-07-16 21:45:13
237,3140,2022-08-04 12:05:48
3478,4306,2024-02-01 07:09:27
696,4820,2019-07-04 04:51:32
1737,2683,2019-10-23 04:26:17
4033,1611,2022-05-03 10:05:50
1290,629,2022-01-09 04:01:21
753,383,2019-04-09 18:00:58
3984,127,2023-01-12 21:20:54
2990,3537,2024-09-10 06:38:11
2366,1162,2020-11-03 11:41:31
608,4359,2024-12-12 04:35:04
2421,1764,2022-04-07 10:58:03
568,2724,2022-02-25 04:21:56
3087,4986,2021-02-19 16:50:44
4090,3344,2021-04-26 09:21:05
3535,398,2024-04-20 14:59:45
2662,3213,2019-05-31 18:19:03
4134,1253,2018-01-05 18:54:44
2327,511,2020-04-22 20:50:14
3405,3861,2019-12-14 19:44:06
3850,4315,2021-11-12 07:16:05
3725,4797,2019-02-27 07:56:44
325,2927,2024-12-13 02:14:16
4222,4970,2023-06-27 14:10:46
580,997,2019-09-15 07:38:35
2403,2643,2024-03-31 01:19:16
1603,4866,2020-04-07 15:36:20
2317,4332,2014-11-23 14:53:23
2330,3041,2019-11-12 10:21:59
4683,1438,2021-06-05 19:54:09
2174,1956,2019-08-26 03:54:36
2202,2516,2019-07-06 15:50:18
2752,3295,2024-02-12 06:39:18
3255,2568,2022-08-08 08:23:05
3766,2140,2017-05-22 23:31:53
3652,3643,2023-12-05 13:22:16
4677,2425,2024-02-21 10:59:52
887,2811,2021-09-27 10:42:10
583,2962,2022-02-03 06:48:17
2998,445,2020-11-21 05:12:39
4718,616,2024-07-19 22:16:43
3224,2707,2018-08-09 17:30:56
2033,2671,2016-03-05 10:44:00
89,429,2021-05-12 05:00:39
3510,467,2024-01-21 21:37:35
164,2592,2022-02-07 18:53:52
708,1644,2020-03-18 13:26:13
240,3987,2024-11-05 22:00:36
1040,1643,2019-09-21 23:34:06
4024,4861,2017-06-02 12:24:25
152,156,2024-04-21 21:34:09
1442,4244,2022-11-07 03:36:49
1726,2735,2024-12-14 06:00:43
12,2628,2018-02-19 13:05:15
3073,1319,2019-05-16 11:02:30
488,63,2021-01-07 03:01:29
1897,2299,2019-10-26 16:37:26
1018,2698,2020-01-30 20:39:00
4199,693,2024-12-01 05:55:08
3369,931,2023-05-17 06:38:23
1428,1321,2022-09-11 11:42:16
380,4944,2021-10-02 05:19:10
520,1648,2023-02-12 20:36:30
627,4895,2024-06-27 10:12:32
2400,2555,2023-08-10 19:03:57
2076,2374,2020-09-29 11:06:12
2917,4936,2021-04-11 05:28:27
1198,1408,2020-11-15 09:06:55
2528,703,2016-12-16 00:51:19
4161,184,2016-05-23 23:27:13
2735,325,2021-05-06 17:21:42
2028,1243,2023-03-19 07:29:15
3807,1718,2023-12-08 06:33:35
2933,3746,2022-09-18 01:02:16
1740,280,2023-02-26 20:23:36
3744,2576,2023-01-08 05:50:44
3256,4877,2024-12-24 20:23:40
1944,1921,2018-10-16 13:03:44
2458,2238,2022-07-30 01:02:05
151,2230,2015-07-15 03:30:23
2101,4937,2020-09-18 02:41:56
1606,2168,2024-11-25 05:37:00
2134,4970,2023-04-18 07:29:01
4895,2956,2024-12-31 05:36:21
4784,848,2021-11-02 18:06:45
2994,926,2018-02-27 20:35:00
2505,123,2022-07-26 07:34:17
90,1065,2020-08-02 14:11:50
235,633,2024-10-09 17:10:28
3369,1883,2022-03-28 02:47:17
1910,760,2018-08-26 15:30:28
3250,3822,2024-03-04 02:11:47
714,1461,2021-05-03 17:25:17
2380,2407,2015-01-14 00:38:26
586,4358,2024-05-30 23:25:53
4109,1206,2022-05-21 05:20:43
3704,1686,2021-05-07 01:54:51
2746,2818,2016-10-14 13:18:52
2252,2648,2024-08-14 01:29:07
1106,4745,2023-04-08 02:17:19
1290,2549,2021-02-12 18:40:18
1543,1417,2022-07-14 07:37:16
1883,4554,2018-10-08 03:50:19
2251,1358,2022-05-23 10:50:36
3389,664,2021-05-24 20:50:02
1539,3337,2024-01-19 06:06:37
1304,887,2024-09-03 22:00:44
2465,2378,2024-02-18 11:53:08
879,4007,2015-05-30 08:05:06
4305,3993,2017-03-26 04:35:51
4117,1094,2017-03-18 07:09:08
1059,2883,2020-03-07 10:42:17
987,3319,2021-06-19 06:27:39
717,4175,2023-11-26 17:33:21
1907,978,2019-02-01 09:54:45
2163,1204,2018-07-13 22:47:40
1568,4378,2023-09-28 05:29:19
494,2112,2016-10-02 20:47:23
4484,3333,2022-01-16 09:36:46
3580,1006,2021-03-12 00:02:20
3729,3218,2020-04-22 16:10:37
2507,1757,2022-03-07 22:46:21
275,2128,2017-07-22 22:03:39
2263,3280,2019-07-09 21:48:01
4910,3546,2024-07-05 08:12:58
4145,4112,2024-05-26 16:26:54
2476,789,2020-01-11 11:55:12
812,2056,2024-01-23 02:15:20
623,3776,2020-08-26 04:24:16
833,3761,2020-05-01 12:21:04
902,186,2020-10-11 13:21:06
2432,2606,2023-02-05 19:21:59
1586,3485,2021-09-26 02:59:02
785,3168,2024-02-03 20:53:40
2653,1117,2014-08-22 17:54:16
2076,2848,2021-11-18 18:54:47
3090,3567,2022-10-02 23:44:44
4789,3429,2019-11-17 04:48:25
908,4237,2017-11-17 10:58:03
2242,2782,2017-11-14 08:29:55
884,1989,2014-07-13 18:31:05
3187,4952,2021-10-15 16:50:16
1309,4496,2018-10-15 23:25:46
163,2835,2021-09-25 04:36:00
2072,4929,2021-09-08 16:58:44
3399,4863,2020-08-14 05:54:02
1610,4517,2024-01-27 04:58:03
619,146,2019-10-03 18:38:54
1678,117,2019-11-22 12:42:01
4466,2597,2020-06-17 21:22:29
1928,145,2020-10-29 16:57:43
4807,2494,2024-03-02 13:49:40
2800,908,2020-06-16 23:03:13
2227,3350,2021-10-11 12:52:52
2458,2647,2018-11-05 16:34:48
3358,377,2023-07-10 15:15:31
2415,3690,2018-07-31 15:13:27
3092,2744,2022-11-23 18:24:44
2392,4605,2019-12-25 12:20:43
1287,3720,2021-07-18 08:31:21
1905,2199,2023-01-19 01:48:37
4485,4613,2023-03-23 21:55:29
4629,2978,2021-04-10 10:41:21
2462,4806,2020-12-09 22:37:49
3404,2440,2022-05-21 19:41:24
4460,1423,2017-01-16 09:36:05
472,3832,2024-06-13 17:15:10
4874,2432,2022-03-16 09:49:04
3724,2145,2023-12-07 19:19:41
82,3724,2022-12-01 21:57:20
3590,392,2018-01-03 18:56:25
683,2411,2022-08-08 04:44:13
1384,3602,2017-03-23 03:52:33
1861,3069,2020-09-11 15:45:14
1363,1673,2021-06-10 17:12:02
3721,384,2015-06-04 05:27:32
2175,4802,2019-03-23 14:39:30
3898,3817,2023-05-04 22:09:58
2248,2117,2017-12-10 09:05:03
2486,785,2022-09-11 21:46:45
1253,1104,2022-01-29 03:24:39
2164,3029,2022-08-01 14:29:16
851,839,2021-07-02 05:39:29
404,45,2017-10-01 02:04:57
2203,2041,2023-08-25 06:41:57
952,2259,2015-09-16 14:10:52
607,4761,2016-10-18 19:44:02
1908,1644,2020-07-05 22:31:44
4212,119,2016-08-17 10:57:30
4327,2835,2021-05-13 12:53:55
2982,2160,2024-07-26 03:32:26
1167,3994,2023-10-16 17:46:54
3385,3454,2020-01-20 10:44:01
3572,4459,2020-07-02 17:57:43
2626,3450,2024-08-25 14:21:02
1232,115,2023-07-09 09:36:13
801,3523,2020-06-01 07:18:11
1253,1796,2022-08-02 16:41:04
414,3938,2023-04-09 23:55:42
258,4668,2024-06-07 06:29:57
3051,784,2016-01-25 18:54:01
1632,3237,2014-11-25 00:23:48
2787,2548,2017-11-01 07:23:36
4499,1377,2017-04-21 18:14:48
2228,1189,2021-08-23 16:49:16
3870,875,2023-01-29 02:51:53
3832,3000,2021-10-28 18:09:34
1105,3121,2020-04-04 03:25:33
4015,990,2019-12-31 20:38:49
2614,988,2023-06-10 20:04:02
3654,2784,2020-04-21 05:52:43
1107,303,2023-03-10 18:03:18
502,2665,2022-11-21 10:22:33
2173,3738,2024-10-28 06:16:17
2782,3981,2022-04-03 03:41:26
1440,97,2014-09-22 23:34:19
8,4161,2020-06-08 14:34:18
3635,1721,2024-08-01 00:44:44
2561,1822,2021-12-13 15:08:29
2738,2321,2018-01-20 07:30:49
3359,4379,2018-04-07 23:32:11
3267,676,2023-06-17 12:30:18
1077,1538,2021-12-03 12:09:10
3813,1613,2024-09-21 11:38:23
3273,1175,2020-04-25 08:44:07
502,583,2023-10-16 11:01:24
2873,4496,2022-02-11 19:32:42
4699,4939,2015-06-08 22:00:24
2726,2888,2015-06-05 03:55:39
3012,4582,2024-05-15 22:43:04
605,385,2019-08-28 11:23:42
2288,4914,2023-03-01 18:16:38
2284,3167,2024-03-21 09:09:51
1456,3415,2024-05-19 09:42:31
4154,1038,2020-04-29 00:00:00
2465,953,2022-01-04 22:32:40
2928,169,2023-02-07 21:43:49
1055,4791,2020-07-27 10:38:16
4803,4563,2022-01-06 10:40:58
1238,3210,2024-05-04 02:21:06
4921,81,2020-12-07 16:03:44
4740,1801,2017-09-18 15:59:35
2807,2743,2017-07-28 10:24:38
2430,876,2017-09-20 22:29:41
4378,4234,2018-06-09 18:40:06
133,3250,2020-09-20 14:49:37
2299,3653,2018-09-01 14:27:31
2597,1839,2020-03-21 15:09:11
3333,2315,2018-02-07 14:48:37
4026,3619,2018-12-28 04:56:44
2814,4269,2024-11-02 22:45:20
75,484,2018-01-30 13:49:19
2048,2263,2024-11-17 21:29:13
4128,2177,2021-04-12 21:08:59
3901,3323,2024-08-30 20:14:26
1625,4122,2019-07-23 22:50:21
4848,78,2019-10-27 16:02:15
4575,3806,2022-10-09 17:54:43
4565,490,2020-03-08 02:37:44
1374,1530,2016-12-30 09:58:01
1816,789,2019-04-26 14:57:59
351,4990,2017-06-16 05:26:01
3665,2352,2020-05-17 20:55:38
1310,172,2021-02-09 00:09:57
4235,3820,2024-06-30 09:42:25
4049,2382,2019-06-03 15:59:37
4077,896,2017-06-14 14:12:41
2556,2143,2019-07-21 10:45:23
3474,2314,2021-10-03 20:01:34
2076,4837,2023-10-04 10:36:23
2898,1981,2023-06-13 03:17:43
2575,4876,2024-01-26 02:20:28
939,4283,2021-08-08 06:37:24
1726,3025,2016-02-03 18:01:14
4307,2370,2024-06-02 02:56:13
2130,4854,2020-07-16 02:56:53
2110,1115,2015-01-23 10:48:13
509,831,2018-09-27 00:11:16
573,966,2024-05-13 05:27:08
2206,2349,2020-04-15 17:46:39
3707,4204,2020-09-15 23:19:16
3382,3433,2018-09-07 14:32:39
1890,752,2015-08-24 08:26:01
1194,1223,2023-09-19 23:55:41
343,186,2022-10-20 06:24:10
4361,4990,2021-08-21 18:15:36
4478,4322,2022-10-22 22:03:34
2982,1227,2018-11-12 12:38:06
552,667,2017-04-25 06:48:07
1515,3726,2020-02-27 22:12:57
3047,592,2024-06-16 04:45:32
165,1927,2016-04-27 15:16:44
3673,3598,2020-02-16 15:38:13
3443,3367,2024-09-18 07:07:51
743,1162,2021-12-10 00:04:33
3233,2075,2020-09-13 23:40:14
1392,3598,2022-12-10 10:51:17
4845,2748,2022-12-08 16:06:37
4036,541,2022-06-20 10:49:35
3319,4060,2017-07-30 13:46:50
3512,3357,2023-06-07 03:11:04
1128,2433,2018-09-27 10:41:59
2900,2983,2022-10-16 20:36:55
1475,3109,2018-06-14 01:34:57
2908,2214,2024-07-28 12:32:37
1581,2867,2016-04-17 16:05:30
1027,3025,2021-06-19 00:54:26
1120,4878,2019-10-07 03:53:50
597,4368,2024-05-28 10:45:51
1689,2239,2022-07-03 09:01:39
174,40,2024-04-02 01:12:15
752,3959,2023-09-13 07:04:58
4215,1503,2024-03-12 12:03:38
3435,4876,2022-10-29 18:24:15
4016,137,2024-11-08 00:40:12
3268,3365,2023-03-31 07:07:20
3087,4348,2024-12-02 15:20:31
1680,2603,2022-09-09 10:12:12
3811,1001,2020-04-27 21:54:52
450,1539,2024-01-08 07:40:24
3941,225,2020-06-27 06:26:36
3724,3563,2024-11-25 18:11:22
171,4591,2015-07-19 05:54:14
362,680,2022-10-19 18:59:56
3536,385,2022-07-24 00:36:52
3365,3245,2023-01-27 07:23:06
4403,4467,2023-07-22 17:58:14
3693,4098,2021-10-15 17:45:25
3265,2286,2022-01-05 07:09:56
2883,1744,2024-06-08 14:12:23
3100,500,2019-05-28 20:34:56
4845,1789,2024-02-03 00:30:46
43,1482,2023-02-25 22:22:03
3839,2706,2019-10-19 17:52:17
2069,467,2023-11-01 11:03:09
1059,2901,2024-11-12 23:40:45
1838,1173,2022-06-12 01:20:26
2395,4418,2018-01-03 21:07:39
3507,3465,2021-12-22 13:19:07
3381,2279,2021-08-09 12:09:36
488,2650,2024-07-31 17:37:54
272,4929,2016-12-10 03:33:59
2931,4064,2023-06-05 00:59:36
4988,1032,2016-07-15 12:56:17
2810,2943,2022-06-19 12:12:52
1725,2055,2020-10-08 18:32:55
1377,2515,2020-06-19 10:15:24
1292,590,2021-01-19 18:54:58
2004,4510,2021-09-25 23:44:41
1097,2514,2020-02-03 12:25:33
2048,4010,2021-07-22 14:22:25
1730,4032,2023-05-13 13:38:55
3423,192,2021-09-13 19:33:54
3344,4493,2017-03-10 20:30:52
4132,4633,2024-08-25 12:01:22
149,3532,2022-06-04 10:11:09
4547,108,2024-01-08 04:49:55
3595,1382,2020-08-22 16:06:15
86,443,2015-03-30 15:27:02
2125,2871,2018-05-30 15:39:35
642,3481,2020-06-29 06:52:52
3947,1454,2017-12-14 05:37:27
3241,2262,2024-09-28 17:20:33
4546,2156,2016-09-06 04:00:36
770,1316,2022-12-24 15:02:05
3421,4561,2023-05-07 09:44:37
1963,4358,2023-06-27 20:33:20
1258,716,2023-11-02 01:35:30
1313,379,2018-01-02 17:05:05
3677,4124,2022-12-01 01:04:21
203,1531,2024-08-12 16:43:30
4784,722,2019-07-31 21:15:56
3432,2846,2024-06-10 17:04:56
1818,1267,2018-08-24 00:05:38
146,3661,2019-07-03 14:36:14
4169,952,2015-10-06 04:38:07
1344,1693,2022-07-23 16:00:39
603,1179,2017-06-09 10:45:33
1409,368,2024-06-21 05:11:11
4293,3055,2019-11-24 11:56:35
3705,3995,2024-03-31 23:01:39
4640,4845,2024-12-24 19:31:24
1831,3928,2021-09-03 00:56:36
460,1633,2019-10-31 08:03:40
1047,2731,2024-06-07 04:13:53
3417,2379,2020-09-02 01:25:10
1109,2115,2017-08-29 16:25:21
3633,4127,2023-04-09 04:40:11
1051,664,2019-05-31 18:28:29
1362,3621,2020-02-07 09:39:48
2712,798,2021-02-14 10:38:46
53,4177,2015-08-28 13:03:57
4233,2937,2023-06-16 16:25:36
2257,4904,2017-10-08 04:23:44
2468,2582,2022-09-15 14:34:43
4111,873,2022-11-15 16:53:46
1341,3446,2023-02-13 01:25:07
3930,2836,2021-05-21 16:31:49
1173,866,2021-02-28 02:10:25
4026,1996,2020-12-20 14:02:47
4090,2847,2022-12-06 03:50:16
417,3738,2019-11-14 11:21:28
3202,611,2019-09-22 11:24:38
1245,1082,2023-11-27 11:33:35
2505,2818,2024-08-14 12:26:44
4320,4659,2024-03-28 01:10:36
679,2533,2018-02-16 19:18:43
2976,4320,2022-07-11 03:18:59
2150,2775,2019-08-12 16:40:09
841,3670,2019-04-11 06:39:01
3719,1097,2017-05-15 10:51:16
1312,4333,2019-09-01 04:39:43
653,317,2024-03-26 07:40:23
461,648,2022-07-12 17:38:34
4710,3445,2023-07-31 23:43:23
4866,2117,2023-07-26 19:04:01
1121,947,2022-01-23 23:59:35
1313,668,2024-10-01 16:19:30
2617,4039,2022-05-17 23:27:42
1579,3825,2017-05-04 18:13:06
2498,2339,2023-11-26 22:34:55
3251,819,2021-09-05 06:49:19
962,1610,2023-12-24 16:46:07
3907,3366,2022-12-23 23:46:08
2007,4826,2024-02-29 19:52:04
2392,1612,2019-06-17 10:35:51
57,3025,2024-10-01 09:58:54
2293,3061,2024-11-25 04:50:22
3176,3081,2017-06-01 09:57:44
3031,2816,2020-05-28 18:32:12
2795,1233,2015-08-14 15:29:23
1848,2085,2020-03-28 08:56:13
3488,845,2023-05-22 14:48:25
4570,4256,2023-09-26 08:57:39
1739,2975,2024-03-09 01:30:47
3944,3122,2023-11-12 23:28:07
3183,4593,2024-01-29 07:54:59
584,2957,2019-03-24 07:48:55
4394,3219,2020-05-04 02:38:56
3552,747,2020-12-14 16:44:35
3229,2896,2022-08-17 01:18:54
3165,1218,2017-05-30 20:38:27
4755,2317,2016-03-18 08:52:11
4070,625,2021-04-29 18:43:52
4160,793,2020-08-20 14:51:45
4682,4103,2024-11-21 14:56:15
4737,877,2017-12-26 05:22:21
3204,1474,2022-07-23 00:30:14
210,4094,2023-06-06 04:28:10
2313,1800,2023-05-06 23:44:23
1710,2586,2020-09-10 07:39:12
2512,792,2024-07-15 23:06:11
3330,3089,2024-11-17 15:12:27
2437,163,2024-08-05 09:21:34
2821,4215,2023-11-01 02:58:57
2874,3261,2020-05-22 17:48:35
2756,3863,2016-11-28 14:07:16
3070,1150,2021-04-10 17:04:05
1033,1823,2020-12-20 01:35:11
3882,3769,2024-08-30 18:59:46
1124,4364,2024-07-17 09:34:37
2589,836,2023-01-11 12:16:31
2004,2454,2022-12-17 06:10:29
4711,3227,2023-10-18 18:52:25
2821,318,2023-09-19 17:00:18
2966,3789,2021-08-03 17:24:52
3651,3361,2023-01-12 13:30:59
1364,1576,2015-12-06 08:48:32
4664,3618,2024-09-01 14:39:46
3736,3075,2023-10-08 00:49:02
4249,1375,2021-10-04 07:26:56
2875,2196,2021-09-14 13:35:39
210,3148,2017-06-13 04:01:23
1452,921,2017-06-27 02:26:04
3426,2361,2023-04-06 01:57:22
1513,1550,2021-01-18 00:01:46
1119,2482,2020-12-29 22:55:29
3962,3821,2021-11-29 12:14:21
1352,3035,2023-04-28 01:48:14
3259,4846,2014-11-20 22:24:01
2908,3884,2016-04-09 05:31:38
34,3516,2023-09-26 06:17:01
2167,142,2017-09-19 08:39:33
3071,1008,2016-12-04 08:17:30
4534,3919,2018-11-29 21:07:22
2504,2346,2019-06-16 04:18:19
2415,1841,2023-09-09 16:01:09
4359,3876,2018-01-20 23:37:50
355,3298,2024-06-03 21:40:44
3645,2018,2023-08-26 21:46:37
4565,3388,2021-11-10 00:20:30
1225,2997,2015-06-03 21:19:36
3489,2234,2023-12-16 19:23:16
1924,4456,2016-03-26 11:16:01
631,4320,2022-11-06 23:49:06
1003,3658,2022-05-17 17:11:02
464,3970,2023-07-14 14:22:51
3452,2572,2022-06-13 21:36:29
2388,2016,2018-07-07 05:45:46
3453,1399,2016-05-07 16:44:35
2627,4178,2016-08-20 12:26:18
2897,2479,2018-06-12 06:09:22
2836,1216,2019-04-29 11:55:17
3825,3225,2019-07-25 02:59:56
1818,4934,2014-10-05 22:15:37
2557,4240,2024-11-30 01:33:50
1569,3460,2020-09-13 04:40:15
446,1534,2021-05-30 03:53:41
4133,3070,2023-05-30 01:12:52
4173,1479,2024-03-23 07:12:10
4032,667,2024-08-10 23:12:34
3594,3326,2022-02-19 04:00:56
567,3222,2021-09-07 19:38:40
3659,2768,2022-02-02 09:20:05
2952,3555,2017-08-21 13:48:05
3217,218,2022-09-10 18:13:18
2069,4398,2019-08-21 18:42:51
3830,2349,2020-02-28 23:37:51
4771,1016,2019-06-10 08:25:49
749,2438,2024-05-20 15:26:32
3449,979,2024-02-25 16:54:07
2564,1885,2015-11-09 06:03:53
4008,4129,2019-12-22 10:08:19
3054,2272,2020-01-20 16:42:03
595,2587,2024-06-22 13:26:10
4517,2536,2023-07-12 05:35:22
1686,3397,2017-10-28 21:29:31
2131,4176,2014-12-11 15:00:54
